ticker,Company Name,Industry,sector,is_fo_stock,fo_category,stage,overall_setup_label,final_combined_score,change_1d_pct,change_1w_pct,change_1m_pct,change_ytd_pct,last_close
MMTC.NS,MMTC Limited,Conglomerates,Industrials,False,Cash,Failed Stage 2,watchlist,0.0,-0.35,-3.0,-2.44,-5.49,62.1
SENORES.NS,Senores Pharmaceuticals Limited,Drug Manufacturers - General,Healthcare,False,Cash,Stage 2,watchlist,43.46,-0.36,-3.02,6.54,75.39,1449.5
MAHABANK.NS,Bank of Maharashtra,Banks - Regional,Financial Services,False,Cash,Stage 2,watchlist,26.53,-0.36,-3.74,5.08,33.47,82.4
ORIENTCEM.NS,Orient Cement Limited,Building Materials,Basic Materials,False,Cash,Stage 4,watchlist,0.76,-0.36,-5.04,-7.24,-25.59,127.7
SOUTHBANK.NS,The South Indian Bank Limited,Banks - Regional,Financial Services,False,Cash,Stage 2,watchlist,49.31,-0.37,-1.25,-1.43,21.78,45.74
RPTECH.NS,Rashi Peripherals Limited,Technology,Technology,False,Cash,Stage 2,watchlist,44.33,-0.37,3.49,-7.23,124.09,806.1
GODREJPROP.NS,Godrej Properties Limited,Real Estate,Real Estate,True,F&O,Stage 2,watchlist,38.67,-0.37,-3.16,-3.09,-1.74,1970.7
COHANCE.NS,Cohance Lifesciences Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,Stage 1,watchlist,34.47,-0.37,-0.88,7.86,-12.45,458.3
ORISSAMINE.NS,The Orissa Minerals Development Company Limited,Steel,Basic Materials,False,Cash,Not Sure,watchlist,18.0,-0.38,-5.77,0.02,-13.58,4308.6
PIDILITIND.NS,Pidilite Industries Limited,Specialty Chemicals,Basic Materials,True,F&O,Stage 2,watchlist,48.63,-0.4,-0.79,1.05,12.22,1637.0
APOLLOHOSP.NS,Apollo Hospitals Enterprise Limited,Medical Care Facilities,Healthcare,True,F&O,Stage 2,watchlist,47.0,-0.41,-0.54,-3.55,22.91,8719.0
IFBIND.NS,IFB Industries Limited,"Furnishings, Fixtures & Appliances",Consumer Cyclical,False,Cash,Not Sure,watchlist,2.8,-0.41,-5.39,-5.36,-16.94,1296.0
GLENMARK.NS,Glenmark Pharmaceuticals Limited,Drug Manufacturers - Specialty & Generic,Healthcare,True,F&O,Stage 2,watchlist,70.38,-0.42,0.99,10.67,21.53,2460.0
ENTERO.NS,Entero Healthcare Solutions Limited,Healthcare,Healthcare,False,Cash,Stage 2,watchlist,49.7,-0.42,9.07,45.99,59.12,1797.4
HEMIPROP.NS,Hemisphere Properties India Limited,Real Estate,Real Estate,False,Cash,Stage 1,watchlist,1.06,-0.42,-2.33,-8.83,-7.1,126.61
RAIN.NS,Rain Industries Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,21.86,-0.43,5.05,-13.21,40.83,205.66
COROMANDEL.NS,Coromandel International Limited,Agricultural Inputs,Basic Materials,False,Cash,Stage 4,watchlist,15.35,-0.43,-1.8,-9.5,-14.98,1914.6
INDIACEM.NS,The India Cements Limited,Building Materials,Basic Materials,False,Cash,Stage 4,watchlist,0.0,-0.43,-3.64,-8.46,-17.83,358.3
NAZARA.NS,Nazara Technologies Limited,Communication Services,Communication Services,False,Cash,Stage 2,watchlist,60.81,-0.45,2.71,4.72,30.71,366.0
DEVYANI.NS,Devyani International Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 1,watchlist,25.3,-0.45,-7.56,15.3,-6.35,138.07
ACC.NS,ACC Limited,Building Materials,Basic Materials,False,Cash,Stage 4,watchlist,7.85,-0.45,-4.89,-8.53,-26.8,1266.6
ROUTE.NS,ROUTE MOBILE LIMITED,Telecom Services,Communication Services,False,Cash,Stage 4,watchlist,6.2,-0.45,-4.54,-5.81,-27.02,499.7
HINDALCO.NS,Hindalco Industries Limited,Basic Materials,Basic Materials,True,F&O,Stage 2,watchlist,35.93,-0.46,-4.11,-1.01,13.41,1009.7
JAMNAAUTO.NS,Jamna Auto Industries Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 1,watchlist,22.34,-0.46,-0.55,-15.45,-4.92,120.29
BSOFT.NS,BIRLASOFT LIMITED,Information Technology Services,Technology,False,Cash,Stage 4,watchlist,14.09,-0.47,0.29,-8.91,-30.85,294.4
KAYNES.NS,Kaynes Technology India Limited,Electronic Components,Technology,True,F&O,Stage 4,watchlist,10.0,-0.49,-11.14,-7.54,-9.14,3583.0
SHYAMMETL.NS,Shyam Metalics and Energy Limited,Steel,Basic Materials,False,Cash,Stage 2,watchlist,41.96,-0.5,3.09,5.46,27.97,1072.6
MANYAVAR.NS,Vedant Fashions Limited,Apparel Manufacturing,Consumer Cyclical,False,Cash,Not Sure,watchlist,33.47,-0.5,-0.46,11.98,-5.49,544.1
RCF.NS,Rashtriya Chemicals and Fertilizers Limited,Agricultural Inputs,Basic Materials,False,Cash,Stage 4,watchlist,6.71,-0.5,-6.86,-10.29,-21.4,113.94
MCX.NS,Multi Commodity Exchange of India Limited,Financial Services,Financial Services,True,F&O,Stage 2,watchlist,41.41,-0.51,-1.67,22.91,49.88,3286.0
NAVA.NS,NAVA LIMITED,Conglomerates,Industrials,False,Cash,Stage 1,watchlist,18.73,-0.51,-1.27,-1.0,0.18,560.75
NETWEB.NS,Netweb Technologies India Limited,Technology,Technology,False,Cash,Stage 2,watchlist,40.36,-0.52,-3.07,7.37,66.23,5110.0
CELLO.NS,Cello World Limited,"Furnishings, Fixtures & Appliances",Consumer Cyclical,False,Cash,Stage 4,watchlist,5.91,-0.52,-1.93,0.8,-35.46,347.6
KNRCON.NS,KNR Constructions Limited,Engineering & Construction,Industrials,False,Cash,Stage 4,watchlist,0.0,-0.52,-5.15,-8.7,-27.53,117.07
LLOYDSENT.NS,Lloyds Enterprises Limited,Steel,Basic Materials,False,Cash,Stage 2,watchlist,33.59,-0.53,-4.57,-12.56,13.45,70.96
VGUARD.NS,V-Guard Industries Limited,Electrical Equipment & Parts,Industrials,False,Cash,Stage 1,watchlist,54.18,-0.54,3.5,8.89,6.65,341.2
IIFLCAPS.NS,IIFL Capital Services Limited,Capital Markets,Financial Services,False,Cash,Failed Stage 2,watchlist,25.65,-0.54,0.56,1.02,-10.1,338.3
NATIONALUM.NS,National Aluminium Company Limited,Basic Materials,Basic Materials,True,F&O,Failed Stage 2,watchlist,22.48,-0.54,-7.34,-1.61,19.98,370.0
NESCO.NS,Nesco Limited,Conglomerates,Industrials,False,Cash,Stage 4,watchlist,10.25,-0.54,1.91,-0.88,-14.69,1038.4
IDBI.NS,IDBI Bank Limited,Banks - Regional,Financial Services,False,Cash,Not Sure,watchlist,24.69,-0.55,-3.38,8.28,-11.77,91.55
JSWSTEEL.NS,JSW Steel Limited,Steel,Basic Materials,True,F&O,Stage 2,watchlist,60.54,-0.57,-2.61,0.46,12.12,1306.0
HAL.NS,Hindustan Aeronautics Limited,Aerospace & Defense,Industrials,True,F&O,Stage 2,watchlist,55.79,-0.57,-1.76,3.34,9.81,4780.0
AJAXENGG.NS,Ajax Engineering Limited,Farm & Heavy Construction Machinery,Industrials,False,Cash,Stage 2,watchlist,37.17,-0.57,-1.87,-3.9,-3.48,570.65
ANUP.NS,The Anup Engineering Limited,Specialty Industrial Machinery,Industrials,False,Cash,Stage 4,watchlist,14.39,-0.57,0.76,-17.27,-18.83,1799.8
BERGEPAINT.NS,Berger Paints (I) Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 3,watchlist,5.0,-0.57,-3.11,-7.88,-7.85,488.05
LATENTVIEW.NS,Latent View Analytics Limited,Industrials,Industrials,False,Cash,Stage 4,watchlist,0.0,-0.57,-0.99,-9.08,-40.45,271.0
JKIL.NS,J.Kumar Infraprojects Limited,Engineering & Construction,Industrials,False,Cash,Stage 4,watchlist,17.62,-0.61,-3.43,-1.96,-15.91,483.5
FUSION.NS,Fusion Finance Limited,Credit Services,Financial Services,False,Cash,Stage 2,watchlist,44.59,-0.63,-5.76,-7.42,21.24,193.42
NAM-INDIA.NS,Nippon Life India Asset Management Limited,Asset Management,Financial Services,True,F&O,Stage 2,watchlist,39.1,-0.63,-4.21,-2.54,35.34,1171.5
KDDL.NS,KDDL Limited,Luxury Goods,Consumer Cyclical,False,Cash,Stage 2,watchlist,34.83,-0.63,-2.24,5.48,56.27,3852.9
INDIGO.NS,InterGlobe Aviation Limited,Industrials,Industrials,True,F&O,Stage 2,watchlist,15.82,-0.63,-4.39,-6.31,-1.77,5020.0
KIMS.NS,Krishna Institute of Medical Sciences Limited,Medical Care Facilities,Healthcare,False,Cash,Failed Stage 2,watchlist,8.37,-0.63,-0.32,-5.31,22.33,753.65
MINDACORP.NS,Minda Corporation Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 2,watchlist,33.84,-0.64,0.05,-1.88,21.28,707.85
BRITANNIA.NS,Britannia Industries Limited,Packaged Foods,Consumer Defensive,True,F&O,Stage 4,watchlist,0.0,-0.64,-2.94,-5.91,-12.81,5154.0
HARSHA.NS,Harsha Engineers International Limited,Tools & Accessories,Industrials,False,Cash,Stage 2,watchlist,61.01,-0.65,5.13,10.45,16.01,450.75
GRANULES.NS,Granules India Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,Stage 2,watchlist,37.86,-0.65,0.43,0.73,34.61,831.75
PILANIINVS.NS,Pilani Investment and Industries Corporation Limited,Asset Management,Financial Services,False,Cash,Stage 4,watchlist,13.81,-0.65,-2.26,-0.44,-16.32,4325.0
AJANTPHARM.NS,Ajanta Pharma Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,Stage 2,watchlist,48.97,-0.66,-1.97,-0.33,19.58,3481.7
BOSCH-HCIL.NS,BOSCH HOME COMFORT INDIA LIMITED,"Furnishings, Fixtures & Appliances",Consumer Cyclical,False,Cash,Stage 2,watchlist,46.08,-0.66,1.66,20.46,21.98,1733.9
TECHNOE.NS,Techno Electric & Engineering Company Limited,Engineering & Construction,Industrials,False,Cash,Stage 4,watchlist,0.0,-0.66,-3.42,-1.57,-8.87,969.95
CEMPRO.NS,Cemindia Projects Limited,Engineering & Construction,Industrials,False,Cash,Stage 2,watchlist,20.39,-0.67,-3.99,-7.07,60.79,1235.8
OLECTRA.NS,Olectra Greentech Limited,Farm & Heavy Construction Machinery,Industrials,False,Cash,Failed Stage 2,watchlist,3.42,-0.67,-6.6,-8.08,3.19,1238.9
PGEL.NS,PG Electroplast Limited,Electronic Components,Technology,True,F&O,Stage 2,watchlist,39.31,-0.68,-3.6,-7.52,-2.24,566.0
STYLEBAAZA.NS,Baazar Style Retail Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 2,watchlist,24.5,-0.68,-3.29,42.61,46.25,395.45
GLOBUSSPR.NS,Globus Spirits Limited,Consumer Defensive,Consumer Defensive,False,Cash,Stage 4,watchlist,5.81,-0.68,-0.73,2.0,-15.45,908.75
PCBL.NS,PCBL Chemical Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,32.28,-0.69,-3.18,-2.25,7.92,315.3
ABSLAMC.NS,Aditya Birla Sun Life AMC Limited,Asset Management,Financial Services,False,Cash,Stage 2,watchlist,31.28,-0.69,-1.11,2.65,24.21,1022.0
GULFOILLUB.NS,Gulf Oil Lubricants India Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 1,watchlist,30.38,-0.69,-3.25,-3.04,-5.76,1125.0
FORCEMOT.NS,FORCE MOTORS LTD,Auto Manufacturers,Consumer Cyclical,True,F&O,Stage 1,watchlist,19.87,-0.69,0.86,-4.23,-15.63,17600.0
RELIGARE.NS,Religare Enterprises Limited,Insurance - Life,Financial Services,False,Cash,Stage 1,watchlist,14.32,-0.69,8.87,-3.29,0.08,248.06
BAJAJELEC.NS,Bajaj Electricals Limited,"Furnishings, Fixtures & Appliances",Consumer Cyclical,False,Cash,Stage 4,watchlist,0.0,-0.69,-4.99,-7.46,-31.22,323.6
AVL.NS,Aditya Vision Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 2,watchlist,29.15,-0.7,2.43,-5.24,24.72,599.85
NATCOPHARM.NS,Natco Pharma Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,Stage 1,watchlist,10.0,-0.7,-2.33,-7.89,-4.74,843.25
RSYSTEMS.NS,R Systems International Limited,Information Technology Services,Technology,False,Cash,Stage 4,watchlist,9.78,-0.7,5.77,-6.49,-36.45,253.96
IRCON.NS,Ircon International Limited,Engineering & Construction,Industrials,False,Cash,Stage 4,watchlist,5.55,-0.7,-4.68,-10.37,-33.04,118.25
IMAGICAA.NS,Imagicaaworld Entertainment Limited,Communication Services,Communication Services,False,Cash,Stage 2,watchlist,44.4,-0.71,8.83,12.14,14.1,54.61
GAEL.NS,Gujarat Ambuja Exports Limited,Packaged Foods,Consumer Defensive,False,Cash,Stage 2,watchlist,36.91,-0.71,-1.2,-2.9,27.41,170.8
ASTRAZEN.NS,AstraZeneca Pharma India Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,Stage 4,watchlist,10.0,-0.71,-3.98,-16.35,-21.4,6868.0
HCG.NS,Healthcare Global Enterprises Limited,Medical Care Facilities,Healthcare,False,Cash,Stage 2,watchlist,49.38,-0.72,-0.97,4.02,7.12,699.3
SBFC.NS,SBFC Finance Limited,Credit Services,Financial Services,False,Cash,Stage 1,watchlist,36.28,-0.72,-1.89,7.66,-3.53,99.23
CIPLA.NS,Cipla Limited,Drug Manufacturers - Specialty & Generic,Healthcare,True,F&O,Stage 3,watchlist,15.19,-0.72,0.72,-3.23,-4.99,1412.8
EPIGRAL.NS,Epigral Limited,Chemicals,Basic Materials,False,Cash,Not Sure,watchlist,13.77,-0.72,-1.49,11.8,-2.11,1230.6
NACLIND.NS,NACL Industries Limited,Agricultural Inputs,Basic Materials,False,Cash,Stage 1,watchlist,0.0,-0.72,-5.75,-7.58,-2.65,167.4
MIDHANI.NS,Mishra Dhatu Nigam Limited,Steel,Basic Materials,False,Cash,Failed Stage 2,watchlist,13.2,-0.73,-2.37,0.44,21.58,414.4
SIYSIL.NS,Siyaram Silk Mills Limited,Textile Manufacturing,Consumer Cyclical,False,Cash,Failed Stage 2,watchlist,13.83,-0.74,-3.6,-11.65,-11.04,550.35
HONASA.NS,Honasa Consumer Limited,Household & Personal Products,Consumer Defensive,False,Cash,Stage 2,watchlist,35.01,-0.75,-0.55,2.93,66.74,469.95
EMBDL.NS,Embassy Developments Limited,Real Estate,Real Estate,False,Cash,Stage 1,watchlist,14.47,-0.75,-4.82,-3.17,-0.47,59.18
HDFCAMC.NS,HDFC Asset Management Company Limited,Asset Management,Financial Services,True,F&O,Stage 3,watchlist,9.57,-0.75,-5.33,-1.19,-2.54,2525.7
SAPPHIRE.NS,Sapphire Foods India Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Not Sure,watchlist,27.57,-0.76,-8.6,18.67,-13.13,228.21
VESUVIUS.NS,Vesuvius India Limited,Specialty Industrial Machinery,Industrials,False,Cash,Stage 4,watchlist,16.32,-0.76,-2.36,-9.57,-14.15,412.9
DEEPAKFERT.NS,Deepak Fertilizers and Petrochemicals Corporation Limited,Chemicals,Basic Materials,False,Cash,Failed Stage 2,watchlist,2.05,-0.76,-4.23,-10.8,14.71,1416.7
BHARTIARTL.NS,Bharti Airtel Limited,Telecom Services,Communication Services,True,F&O,Stage 1,watchlist,21.17,-0.77,-2.07,-5.45,-10.62,1862.8
OBEROIRLTY.NS,Oberoi Realty Limited,Real Estate,Real Estate,True,F&O,Stage 2,watchlist,37.59,-0.78,-0.21,4.9,10.43,1866.0
CONCOR.NS,Container Corporation of India Limited,Industrials,Industrials,True,F&O,Stage 1,watchlist,27.48,-0.78,-1.35,-0.97,-1.77,510.0
NFL.NS,National Fertilizers Limited,Agricultural Inputs,Basic Materials,False,Cash,Stage 4,watchlist,9.87,-0.78,-2.53,-2.59,-22.55,69.98
MARUTI.NS,Maruti Suzuki India Limited,Auto Manufacturers,Consumer Cyclical,True,F&O,Stage 4,watchlist,6.82,-0.78,-4.96,-8.4,-22.32,12849.0
BRIGADE.NS,Brigade Enterprises Limited,Real Estate,Real Estate,False,Cash,Stage 1,watchlist,29.51,-0.79,-2.3,10.69,-4.5,640.0
WINDMACHIN.NS,Windsor Machines Limited,Specialty Industrial Machinery,Industrials,False,Cash,Stage 2,watchlist,41.4,-0.8,-1.33,7.83,14.42,305.05
ICICIBANK.NS,ICICI Bank Limited,Banks - Regional,Financial Services,True,F&O,Stage 1,watchlist,32.59,-0.8,-0.24,-1.93,7.51,1426.5
LTM.NS,LTM Limited,Information Technology Services,Technology,True,F&O,Not Sure,watchlist,30.09,-0.8,2.87,0.64,-23.93,4588.0
GRINDWELL.NS,Grindwell Norton Limited,Building Products & Equipment,Industrials,False,Cash,Stage 2,watchlist,20.75,-0.8,-4.3,-6.06,27.47,1967.5
JUBLPHARMA.NS,Jubilant Pharmova Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,Stage 3,watchlist,10.86,-0.8,1.45,-3.48,-14.47,900.3
TATAELXSI.NS,Tata Elxsi Limited,Software - Application,Technology,True,F&O,Stage 4,watchlist,5.0,-0.8,-1.12,-3.43,-29.51,3609.0
BALAMINES.NS,Balaji Amines Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,39.65,-0.81,-1.93,19.81,116.45,2390.1
JSWINFRA.NS,JSW Infrastructure Limited,Marine Shipping,Industrials,False,Cash,Stage 2,watchlist,34.83,-0.81,-3.73,0.87,17.6,332.1
NEOGEN.NS,Neogen Chemicals Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 2,watchlist,29.97,-0.81,-2.15,2.6,81.75,2136.4
PAISALO.NS,Paisalo Digital Limited,Credit Services,Financial Services,False,Cash,Stage 2,watchlist,48.61,-0.82,-2.23,-6.45,82.45,66.52
PFIZER.NS,Pfizer Limited,Drug Manufacturers - General,Healthcare,False,Cash,Stage 1,watchlist,26.01,-0.82,-3.64,-4.82,-4.34,4627.6
GMDCLTD.NS,Gujarat Mineral Development Corporation Limited,Energy,Energy,False,Cash,Stage 3,watchlist,4.23,-0.82,-3.68,0.3,-6.98,557.65
STARCEMENT.NS,Star Cement Limited,Building Materials,Basic Materials,False,Cash,Stage 4,watchlist,0.0,-0.82,-3.69,-9.63,-16.76,184.1
ANGELONE.NS,Angel One Limited,Capital Markets,Financial Services,True,F&O,Stage 3,watchlist,0.0,-0.82,-6.56,-7.03,20.47,279.25
SCHAEFFLER.NS,Schaeffler India Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 1,watchlist,27.43,-0.83,-1.07,-2.18,3.33,3967.1
MHRIL.NS,Mahindra Holidays & Resorts India Limited,Consumer Cyclical,Consumer Cyclical,False,Cash,Stage 4,watchlist,10.66,-0.83,-5.32,-9.38,-33.01,206.59
NH.NS,Narayana Hrudayalaya Ltd.,Medical Care Facilities,Healthcare,False,Cash,Stage 3,watchlist,8.81,-0.83,2.12,0.17,-0.38,1922.7
ADVENZYMES.NS,Advanced Enzyme Technologies Limited,Specialty Chemicals,Basic Materials,False,Cash,Stage 4,watchlist,5.0,-0.83,-1.45,-9.22,-3.25,292.9
PARADEEP.NS,Paradeep Phosphates Limited,Agricultural Inputs,Basic Materials,False,Cash,Stage 1,watchlist,31.45,-0.84,-4.67,7.76,-5.27,156.19
YATHARTH.NS,Yatharth Hospital & Trauma Care Services Limited,Medical Care Facilities,Healthcare,False,Cash,Stage 2,watchlist,40.69,-0.85,0.12,14.38,43.23,966.5
ERIS.NS,Eris Lifesciences Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,Stage 4,watchlist,17.94,-0.85,-1.66,-6.13,-13.69,1288.9
NSIL.NS,Nalwa Sons Investments Limited,Asset Management,Financial Services,False,Cash,Not Sure,watchlist,17.85,-0.85,-2.35,0.92,-13.37,5647.5
NHPC.NS,NHPC Limited,Utilities - Renewable,Utilities,True,F&O,Stage 3,watchlist,4.86,-0.85,-0.77,-5.77,-2.93,75.65
BANDHANBNK.NS,Bandhan Bank Limited,Banks - Regional,Financial Services,True,F&O,Stage 4,watchlist,2.0,-0.85,-6.9,-6.15,13.0,161.52
GRAPHITE.NS,Graphite India Limited,Electrical Equipment & Parts,Industrials,False,Cash,Stage 2,watchlist,41.62,-0.86,5.44,2.33,13.33,726.6
SYNGENE.NS,Syngene International Limited,Diagnostics & Research,Healthcare,False,Cash,Stage 4,watchlist,10.0,-0.86,-3.05,-2.83,-38.52,398.6
WEBELSOLAR.NS,Websol Energy System Limited,Solar,Technology,False,Cash,Stage 4,watchlist,0.0,-0.86,-5.63,-23.32,-16.4,73.86
INDGN.NS,Indegene Limited,Healthcare,Healthcare,False,Cash,Stage 2,watchlist,50.16,-0.87,5.34,8.38,15.91,600.15
COCHINSHIP.NS,Cochin Shipyard Limited,Aerospace & Defense,Industrials,True,F&O,Stage 3,watchlist,32.73,-0.87,-5.43,2.31,-9.63,1463.0
GREENPLY.NS,Greenply Industries Limited,Basic Materials,Basic Materials,False,Cash,Failed Stage 2,watchlist,4.81,-0.87,-2.88,-1.37,5.94,283.7
RAMKY.NS,Ramky Infrastructure Limited,Engineering & Construction,Industrials,False,Cash,Stage 4,watchlist,0.0,-0.87,-6.92,-12.51,-38.17,340.85
CGPOWER.NS,CG Power and Industrial Solutions Limited,Electrical Equipment & Parts,Industrials,True,F&O,Failed Stage 2,watchlist,17.5,-0.88,1.47,-0.26,37.9,877.75
TATAINVEST.NS,Tata Investment Corporation Limited,Asset Management,Financial Services,False,Cash,Stage 4,watchlist,12.98,-0.88,-2.54,-7.31,-9.37,628.1
PAYTM.NS,One 97 Communications Limited,Software - Infrastructure,Technology,True,F&O,Stage 2,watchlist,45.04,-0.89,-5.65,15.64,25.34,1619.0
KIOCL.NS,KIOCL Limited,Steel,Basic Materials,False,Cash,Stage 1,watchlist,22.49,-0.89,-2.16,-2.75,-6.36,380.55
TCS.NS,Tata Consultancy Services Limited,Information Technology Services,Technology,True,F&O,Not Sure,watchlist,5.88,-0.89,3.44,-4.55,-24.51,2348.0
MAXHEALTH.NS,Max Healthcare Institute Limited,Medical Care Facilities,Healthcare,True,F&O,Stage 1,watchlist,13.41,-0.9,-1.09,-7.71,-5.11,994.0
ASHAPURMIN.NS,Ashapura Minechem Limited,Basic Materials,Basic Materials,False,Cash,Stage 4,watchlist,3.79,-0.9,-7.08,-23.47,-36.16,550.5
GODIGIT.NS,Go Digit General Insurance Limited,Financial Services,Financial Services,False,Cash,Stage 4,watchlist,2.0,-0.9,-0.27,-1.86,-25.49,258.4
DCBBANK.NS,DCB Bank Limited,Banks - Regional,Financial Services,False,Cash,Stage 2,watchlist,46.81,-0.91,3.98,15.92,27.47,222.34
MEDANTA.NS,Global Health Limited,Medical Care Facilities,Healthcare,False,Cash,Stage 2,watchlist,41.26,-0.91,-0.96,0.72,21.27,1444.9
NAUKRI.NS,Info Edge (India) Limited,Communication Services,Communication Services,True,F&O,Stage 1,watchlist,32.39,-0.91,1.53,6.64,0.74,1343.7
KFINTECH.NS,Kfin Technologies Limited,Software - Application,Technology,True,F&O,Not Sure,watchlist,13.32,-0.91,-4.86,-2.1,-12.55,929.0
IIFL.NS,IIFL Finance Limited,Credit Services,Financial Services,False,Cash,Stage 2,watchlist,43.77,-0.92,-3.18,4.21,2.82,633.25
TECHM.NS,Tech Mahindra Limited,Information Technology Services,Technology,True,F&O,Stage 2,watchlist,43.57,-0.92,3.31,-1.55,3.58,1623.0
IMFA.NS,Indian Metals & Ferro Alloys Limited,Basic Materials,Basic Materials,False,Cash,Failed Stage 2,watchlist,13.89,-0.92,-6.62,-12.14,-13.08,1289.1
NESTLEIND.NS,Nestle India Limited,Packaged Foods,Consumer Defensive,True,F&O,Failed Stage 2,watchlist,13.23,-0.92,-1.83,-6.25,11.16,1425.0
DATAMATICS.NS,Datamatics Global Services Limited,Information Technology Services,Technology,False,Cash,Failed Stage 2,watchlist,2.0,-0.92,-4.35,-9.09,-3.72,763.95
VOLTAMP.NS,Voltamp Transformers Limited,Electrical Equipment & Parts,Industrials,False,Cash,Stage 2,watchlist,54.87,-0.93,-2.7,8.1,38.61,10682.0
RAINBOW.NS,Rainbow Childrens Medicare Limited,Medical Care Facilities,Healthcare,False,Cash,Stage 2,watchlist,45.55,-0.93,-0.95,-9.25,9.2,1433.0
CENTURYPLY.NS,Century Plyboards (India) Limited,Basic Materials,Basic Materials,False,Cash,Stage 3,watchlist,14.13,-0.93,0.73,-2.74,-9.42,748.45
PNBHOUSING.NS,PNB Housing Finance Limited,Mortgage Finance,Financial Services,True,F&O,Stage 2,watchlist,54.64,-0.95,-3.71,5.65,16.55,1141.0
THELEELA.NS,Leela Palaces Hotels & Resorts Limited,Lodging,Consumer Cyclical,False,Cash,Stage 2,watchlist,31.16,-0.95,3.09,13.96,31.12,569.9
LICI.NS,Life Insurance Corporation Of India,Insurance - Life,Financial Services,True,F&O,Stage 3,watchlist,3.04,-0.95,-1.7,4.33,-2.01,408.25
SYRMA.NS,Syrma SGS Technology Limited,Electronic Components,Technology,False,Cash,Stage 2,watchlist,43.62,-0.96,-2.72,0.98,99.54,1434.0
CERA.NS,Cera Sanitaryware Limited,Building Products & Equipment,Industrials,False,Cash,Stage 2,watchlist,20.55,-0.96,-0.95,-10.13,9.33,5662.5
SHARDAMOTR.NS,Sharda Motor Industries Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 3,watchlist,30.38,-0.97,-1.78,-1.38,-6.98,875.7
GRINFRA.NS,G R Infraprojects Limited,Engineering & Construction,Industrials,False,Cash,Stage 4,watchlist,12.45,-0.97,-3.46,-3.52,-12.36,873.9
ARE&M.NS,Amara Raja Energy & Mobility Limited,Electrical Equipment & Parts,Industrials,False,Cash,Stage 2,watchlist,47.62,-0.98,-5.38,-5.4,-5.53,871.25
KITEX.NS,Kitex Garments Limited,Apparel Manufacturing,Consumer Cyclical,False,Cash,Stage 4,watchlist,4.13,-0.98,-1.6,-14.82,-30.89,124.77
TARC.NS,TARC Limited,Real Estate,Real Estate,False,Cash,Stage 4,watchlist,3.79,-0.98,1.54,-9.02,-29.86,121.29
RPGLIFE.NS,RPG Life Sciences Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,Stage 2,watchlist,40.66,-0.99,-1.07,-6.58,12.0,2564.9
BHARATFORG.NS,Bharat Forge Limited,Auto Parts,Consumer Cyclical,True,F&O,Stage 2,watchlist,38.95,-0.99,1.34,-7.44,39.33,2031.8
MAHSCOOTER.NS,Maharashtra Scooters Limited,Asset Management,Financial Services,False,Cash,Stage 1,watchlist,31.51,-0.99,-0.75,-1.97,-4.08,13560.0
HINDUNILVR.NS,Hindustan Unilever Limited,Household & Personal Products,Consumer Defensive,True,F&O,Stage 4,watchlist,4.88,-0.99,-2.28,-5.8,-14.12,1975.0
GILLETTE.NS,Gillette India Limited,Household & Personal Products,Consumer Defensive,False,Cash,Stage 4,watchlist,2.0,-0.99,-0.78,-3.35,-7.27,7346.0
UNIVCABLES.NS,Universal Cables Limited,Electrical Equipment & Parts,Industrials,False,Cash,Stage 2,watchlist,44.86,-1.01,3.12,14.03,70.58,1628.0
GOKULAGRO.NS,Gokul Agro Resources Limited,Packaged Foods,Consumer Defensive,False,Cash,Stage 2,watchlist,38.97,-1.01,-4.56,1.33,30.83,234.19
SUPRAJIT.NS,Suprajit Engineering Limited,Auto Parts,Consumer Cyclical,False,Cash,Stage 2,watchlist,53.5,-1.02,0.12,-0.71,7.29,501.3
MPHASIS.NS,MphasiS Limited,Information Technology Services,Technology,True,F&O,Not Sure,watchlist,33.58,-1.02,3.33,4.2,-9.97,2480.0
